8.100000000000000533e-01
1.010000000000000009e+00
8.100000000000000533e-01
1.010000000000000009e+00
8.100000000000000533e-01
2.009999999999999787e+00
7.900000000000000355e-01
9.899999999999999911e-01
1.810000000000000053e+00
8.100000000000000533e-01
8.100000000000000533e-01
8.100000000000000533e-01
1.810000000000000053e+00
-5.010099999999999909e+02
7.900000000000000355e-01
9.899999999999999911e-01
8.100000000000000533e-01
1.010000000000000009e+00
8.100000000000000533e-01
1.790000000000000036e+00
