1.250000000000000000e+02
4.400000000000000000e+01
2.000000000000000000e+01
1.200000000000000000e+01
8.500000000000000000e+01
2.100000000000000000e+01
1.390000000000000000e+02
1.820000000000000000e+02
7.900000000000000000e+01
2.300000000000000000e+01
