2.000000000000000111e-01
1.880000000000000004e-01
1.767199999999999882e-01
1.661167999999999811e-01
1.561497919999999817e-01
1.467808044799999712e-01
1.379739562111999551e-01
1.296955188385279512e-01
1.219137877082162730e-01
1.145989604457232913e-01
1.077230228189798855e-01
1.012596414498410924e-01
9.518406296285061852e-02
8.947301918507957752e-02
8.410463803397480453e-02
